(x-1)*(x-1)+y*y+1.5*(x-1)*y-4+ranJammer(random)>0,while ranJammer is 16*(ran-0.5)*(ran-0.5)*(ran-0.5); ran is a real number in [0,1)
400 2
5.348274628369921 -3.265079889319159 1
-0.7847967518832208 2.5460027222953663 0
-1.1961825845376164 0.5787189434439826 1
5.358324503629294 -5.4165162989877125 1
-4.065975437749298 5.366002083395468 1
-1.034909942805994 -2.9912466059443386 1
-1.9567769669589676 -1.8873076780177294 1
5.740436040774858 -6.571906076979492 1
6.619726007424085 5.607414677834745 1
6.482525390351182 5.257895582237472 1
-1.1105648139597768 -0.7140426447211021 1
-5.311560395312491 -0.7985789828765515 1
-0.0012382564028523557 -1.4404831257373698 1
1.7909369107962412 0.33101027316403986 0
-2.5991287419360103 4.306410826843457 1
-1.498557508044804 6.090156295812212 1
5.666945186770297 -3.649356567052892 1
-4.127572181280963 3.280859034349454 1
-3.7249161769757877 2.6658032558072797 1
-6.702262465793792 4.49287867869615 1
-1.761452479529559 -5.273946408173764 1
-4.322225199483716 5.695434567869457 1
-4.826573270495297 -1.749514517614279 1
-3.7704347639114055 1.2371410010041055 1
-4.319026250712946 4.83216381601492 1
1.1676143198924003 -4.6684810297946875 1
6.9953812919518565 2.2943149082224616 1
1.8744811848435554 1.4443963892822451 1
3.643682926315295 -0.3348898497894519 1
0.780625807696401 3.703364331683633 1
-1.5431493971172752 -5.592570883240096 1
5.448159632736739 5.531840916752666 1
3.392498525231564 -5.114871890969877 1
2.175704284746381 -5.158844311516124 1
0.1685268367621091 3.3032573299091887 1
-1.4091015332554602 -4.8804594190901485 1
-1.7914959764471767 5.743140154829364 1
0.35877086387863155 2.119465103529142 0
6.564738429394315 -0.9526790727902334 1
-2.5999995302119405 6.203017437742186 1
-6.328744194651003 -4.27662265776498 1
5.381054167660057 -2.94605075385193 1
-0.5000286319421658 -4.334959273148025 1
-1.887364094423142 2.855751634767886 0
-0.8808938473325831 -3.824225967702479 1
0.6843447399737546 -1.7249070532933681 0
3.1095667733299592 4.7719407229312 1
-4.611292396914333 -6.057129104427766 1
0.7649635159045085 -6.305696205755602 1
2.869889288306307 -5.489153861051996 1
-4.377117064113129 1.5283159073413184 1
1.5006692055693758 4.856578086977177 1
1.4438734160615592 -2.7076605731526766 1
-1.8187241487152084 2.3455528434405504 0
4.221515505157969 1.6715918955450906 1
1.9071573300727374 -3.8743217705837063 1
3.779342225008655 -1.4664532699446597 1
-5.682181361361099 -2.2293935143885815 1
-0.2480366808771719 -3.356708198576147 1
1.6697339091062677 0.9058577891611626 0
2.678380863538293 -1.3032558226577542 0
-1.6663627956253728 0.10282760458754359 1
5.131421306891706 0.9036794170963418 1
1.9669452627886874 3.8241598845960167 1
5.500786110377107 -6.214422688763 1
-5.671213365523831 -6.280402382040757 1
-1.3728160845762984 -2.5841620300822608 1
2.5673345384101323 -5.569588113061626 1
-4.003773323771459 -1.2612158019469781 1
-3.597532229031387 -0.754672527705049 1
6.844435085045039 -0.01789850115586944 1
2.5429600505996044 -6.3998616138978495 1
-6.836750965471512 2.554244936814686 1
6.914529571907551 1.3218964848617596 1
-5.775999385366064 6.629433161422372 1
-0.26260099834832595 -5.362190813037244 1
4.557361502898582 2.209938221282822 1
1.4901275899459885 -1.0937678669746675 0
0.13093538562534546 4.566520689215304 1
1.5471329878394253 -3.453948079287785 1
-4.739092829514344 -0.7526627016439666 1
-5.5964027006655686 -3.8387408422202247 1
-6.793390314571537 4.374022279603085 1
-0.5673613691262911 4.95576875748849 1
-5.274524520993133 -3.322286918987725 1
6.991251619558076 5.441982724611584 1
-2.4387327270832806 1.0405748174241547 1
-6.754576204481553 2.5538850618116147 1
4.00815925596726 3.4792242173029124 1
-2.4309980801917375 -3.3734740000141334 1
-3.399190948069911 6.22084688719692 1
2.9396761488175356 -2.500240519525258 0
-0.4539977406641307 -6.627399651738348 1
-4.030639887403738 -2.897512894199829 1
-2.1891323673064336 1.668089910345979 1
-5.467892074799955 -4.71192117682114 1
-1.4514700128481328 -4.204354628833535 1
-6.73644231473814 6.0920200570531975 1
1.663026677174397 4.182309001316927 1
-1.7189929568622668 2.7953605408062954 0
3.336311129689082 -1.958290855269641 0
3.4981927271184206 -4.315396204943355 1
-6.037663339038671 -6.383640442835311 1
-4.024575473187186 -3.1610187629315902 1
-0.48596539493420043 -1.6152987671082577 1
3.3519742102212517 -1.055497671775066 0
3.422078239682839 1.4959296557165835 1
4.957850073681367 -0.5180545699537888 1
-4.260361711863255 4.683134380789131 1
-4.493173664072504 0.7704623187601918 1
1.0310207754977905 4.635553370922485 1
-2.9513505102742172 4.533406379798889 1
5.036573210612675 -4.561883386567297 1
6.228763307193226 1.8082518027564802 1
0.8702159243262992 5.771470642166439 1
-3.102041037270318 6.224251677058294 1
5.094330343154865 -3.4248731909929724 1
-0.8323613636874088 -6.347814728746741 1
-2.5593294293075592 -2.316687341303928 1
-5.539343233129009 -0.12114520016196262 1
-2.1870891205586354 1.3268312293620443 1
3.711026682414255 2.8198208823275026 1
2.2800337472918066 2.540274543808758 1
-5.727551405208615 -2.4416016386251185 1
-5.530044395609417 -1.4858765908683214 1
-0.6338179915041859 -2.455423601714947 1
0.6757320643127533 -3.716398104909275 1
6.00002894907281 3.1179683826904405 1
6.324811799745973 0.2549865812485079 1
-2.404819273861075 -0.6959574774256243 1
-0.376212831682349 4.745890533869115 1
2.345704333677325 -3.1010850223465978 1
-2.778152235559907 3.67570460001305 1
1.2920285769058228 2.1873323918216236 1
-3.163162952834436 5.908874632317309 1
5.806779151978865 -3.630224993333658 1
-3.1841157656485444 2.556367632643087 1
-2.3333121733757656 -6.297158929154333 1
-2.4283051909034703 -2.784954462159801 1
-2.9775654365259916 3.4333436027890714 1
4.41564724802811 -5.987462684070203 1
4.689649358099372 -1.5616548931517316 1
-6.673944730468102 0.17461712182904976 1
0.4857492507690069 3.8342869490304357 1
6.126705886184138 4.297363881541069 1
4.451848668749731 3.108414267040388 1
4.045780552552652 4.648026876511162 1
6.255929532814989 1.1309749090914576 1
1.9733963780166526 -3.396632373510989 1
2.8083900140737446 -6.0403457127760785 1
5.388467703931363 6.135332348800139 1
2.975745586263972 5.037018305881127 1
4.98978344354504 4.350511130480759 1
-2.499272654483213 -2.747651080247377 1
4.805820399724157 -2.832465785280449 1
3.9815867133756493 -6.407713662111865 1
-1.107241880118302 -4.132872325494502 1
-3.409393175051727 -3.4023850964899496 1
0.7366274774952193 4.471028275963622 1
0.5884712320468917 4.589980482777114 1
6.885917240290949 -1.397324895022421 1
5.49026322182635 5.302230110088848 1
4.043957052822556 -5.0349331711089595 1
-5.260229345527506 -2.03436380306521 1
3.3909150756261077 1.056215291316843 1
4.137022166205842 -2.4411586196955755 1
-2.0155317649551563 -6.146731069926358 1
3.13132627272401 -2.5542807537763945 0
3.063528458125587 0.46194458925027093 1
1.9366375193777026 5.317308625852268 1
6.464542533183582 -4.916092539587746 1
-1.3479361060920418 4.6577852295469935 1
5.324715881064151 -2.056988831751479 1
6.988366963873338 3.9834870790552204 1
0.11722412706779961 -1.7201438044734902 1
-5.471873057404401 6.1209593816796435 1
-6.177488225619995 0.3272901178395444 1
3.805954716267168 -2.285210705220037 0
1.8257746190005726 4.877765742966142 1
-0.08502549214512034 -2.9351981820800725 1
-1.2613742182458139 -6.8863021107513775 1
2.262367430977478 6.017431431774273 1
-6.276079755084971 -4.332799990367515 1
6.851815596404092 5.866411164775405 1
-2.335820877173358 4.185056205000311 1
-2.1876985895852683 -4.401700191571146 1
2.419686472781643 -5.815858259281673 1
-4.524837611747519 3.0499153799067242 1
-2.107949059398254 -1.2165617024706388 1
-2.8148573801181396 4.9849252685153225 1
-3.7809974001065703 1.4894430508345955 1
-6.816779606843696 5.259310636964246 1
-6.591148057424631 0.9963436720085004 1
-5.307751939887952 4.3001073992620835 1
5.467053678799857 1.7514756104196045 1
4.0502463883397555 -0.6051195154824909 1
3.6175939825665084 5.546980943403156 1
-3.9439277156876527 -5.236735456434652 1
-3.220336139125854 -1.2466010296279815 1
5.209925920949554 -6.8047490827658645 1
5.882669981682962 6.03935141026925 1
-2.7551509464410104 -4.011358184857616 1
-6.0962195404354205 4.95914340277236 1
-2.8407448450450206 -2.048584693363365 1
6.361803340850802 -6.02124814061138 1
5.185199395205908 1.9610543728008447 1
4.22543113077132 -2.9016283853099694 1
-5.020681662335708 -1.2441329509364696 1
3.27517455206491 -5.129264295010607 1
-6.573786282056984 0.6928874685345257 1
-5.464671647189922 5.369360739492831 1
-2.6732148557670463 1.7192755902145718 1
3.759981941728981 -2.5035042840915027 0
0.8422308722070717 0.001622217571161988 0
-1.4334245813200779 3.3099100124608025 1
5.7198709493188655 -4.0710628574228656 1
5.769231903254079 -5.929950739959821 1
5.287700486376572 4.595209358802994 1
6.035749430953949 2.1500597011315197 1
4.1249237368466405 -1.4224752845038213 1
0.09661581054090851 -5.5974688680143165 1
4.7561949293837955 5.713146195577728 1
6.447908149254209 -2.9634285240009612 1
-5.855275482474406 4.657466170487366 1
-3.455142572085394 -3.568674545349724 1
4.046804642776086 -6.0558250852499285 1
4.76788598851576 4.9077995146942825 1
0.2170077294531405 -4.104431971813558 1
0.5029842766081352 -1.4833217082226957 0
-4.795178169461148 -1.472942124348068 1
6.214526139353639 -5.001253765068881 1
0.1516354151046102 1.1943086063648738 0
-0.24149728412898197 1.7658684079330438 0
-4.920203025903932 -3.5610691725503134 1
1.9013003440703875 2.9697737684231926 1
-0.932727280596267 4.750507749482154 1
2.2435166362292565 -6.685074376792528 1
1.2327086431592589 5.886288770452496 1
1.8260654810557588 -3.5213881161153107 1
-2.6666562691759923 -3.7611036318679383 1
-6.400628093491932 -2.019689477512601 1
6.125180099217375 3.43670317470177 1
2.804495326220818 -6.346024109830925 1
1.4804587568958878 -2.022615982832641 0
2.942455178274859 1.9878958800093653 1
3.0373290494327945 1.9649116436429284 1
6.346031915242425 -1.619722157914263 1
-6.78756712229925 -1.16736413018368 1
2.024323619354163 -5.405997848906756 1
-4.512980300404952 -4.165022909156978 1
3.187991697868074 -6.433410941116888 1
-2.364564186647141 -4.2211352605030665 1
-6.897611090002094 1.333173689571475 1
-6.938044833830056 -1.6992498777968186 1
1.2327626065281307 5.6491827869155395 1
-0.3852654209308859 -6.5104696820477574 1
-1.7270741485229362 0.3597937017351458 1
-5.472780805797061 5.979924387546956 1
5.974819854711028 2.465656548712319 1
0.7769089118779535 2.1209476215954 0
1.7662202866669086 6.895560436229468 1
-4.165450801491653 -5.557485698151826 1
-2.841409654095 -5.660192967447304 1
1.0953506825429993 5.538598252930353 1
-1.2357751846294782 -5.8477240276353974 1
4.235795188188655 -2.54736305602896 1
4.374992365178217 4.730101700161997 1
4.229267615958509 -5.358768899467983 1
1.6741264663183033 2.2693115537539064 1
2.0916888543023564 6.213022589075004 1
3.5837660306463794 -1.8792366627067174 0
-3.168653593764269 -2.8453558412427538 1
1.4767899948621874 -2.2124633684523225 1
-4.831780161310879 6.0847295780180355 1
6.140519590206396 -1.0268440831030432 1
-5.103359130343912 6.2963264149901645 1
1.7670777061597103 4.976429919784932 1
0.22659091548689236 0.6900788373975328 0
-2.18829570633598 2.5063290494474924 1
-1.1048178092695373 -1.9460527609573401 1
0.4135977487271878 -1.0615014678998125 0
-0.46111055092529485 -4.945120290890965 1
-4.522472873041666 -6.160741645686217 1
5.913221781149789 4.474963686291332 1
0.3884782813212895 4.835066357947097 1
-2.3997071746988334 4.5065590757267815 1
1.75211699805169 6.60347838154002 1
-0.6770538329580889 -3.6685717493046557 1
3.2533162610783166 -6.190097115044503 1
-6.240214043387161 0.41785490295176353 1
-1.4079575740071169 -4.476510024910792 1
-1.3920780131365054 4.803360585907219 1
-5.964513820308968 4.23209749822725 1
-2.2449434166466578 -2.4287211316896737 1
0.11859248036561865 -0.3365165403403707 0
5.891447216801661 0.41585976298636895 1
-3.210445310242128 2.736995783106291 1
1.2133882257321356 -1.0823936475611364 0
2.346010264752994 2.0526040732149493 1
-2.552580333496641 6.369414497946131 1
2.011581230164431 1.2139408675395564 1
1.0690569978824052 5.812195291264739 1
-2.7128129683872224 -4.772858835553032 1
-1.9817663401564813 0.6196806722349 1
4.259639416110231 -0.6280135774201037 1
-5.4510977890350825 -2.5640244742410214 1
-2.999900475597361 -5.133284162584075 1
-4.878335085746677 -3.407720445513647 1
0.8319398998988694 -2.190332239595364 1
1.8914155622625979 -1.9564859564264327 0
-4.457410475566871 3.152690551165298 1
-6.3014006813407 -3.7400228937769047 1
4.164476805191946 5.622333945666596 1
6.290865754359695 6.928587550605854 1
-2.480133936023367 5.740715037316665 1
2.4359028856704703 -2.536107314205362 1
1.7331783861772239 -6.499518415223491 1
0.6966444041936226 -6.441741297479326 1
2.9384207729648297 5.315484436755337 1
1.8936398044308647 5.827192739065847 1
1.6810700736642419 6.0049292715060805 1
6.049196559900881 1.1994880576079183 1
-0.5781695119101753 4.5844601266195655 1
5.1732766522898626 2.389009124529341 1
4.139031730510739 -2.7503810006076423 1
-2.7024376952211377 6.547865235554309 1
0.49823197604673286 4.268475456069337 1
2.2834204611844013 -4.821867993352318 1
1.2692481098027635 -3.4197683444290554 1
2.1197408829655098 6.366088185672683 1
-3.36396241597593 1.1608217060605388 1
-0.4079232451072927 6.3503128619720215 1
-4.566474739128875 -2.9932621131056862 1
4.6557431679178505 2.9503676447426272 1
-2.0162350223634142 -6.347420554971318 1
-0.20068150015165154 -1.7701825298856206 1
-3.425828347601249 -2.8695750128533053 1
2.7643892868834845 -5.634020625149559 1
-3.6383447143336918 1.2606335360975924 1
1.721693233267961 -0.3748378175373672 0
2.8932047336762405 -2.8991429064083643 0
0.3285634224647336 6.828733579182772 1
2.957032749535993 -3.3540188532340647 1
-5.150395590454499 -5.869236329857799 1
-0.7738218848452547 -1.2543442431821108 1
-6.040179761816871 -0.6428189152103236 1
-2.607818703878178 -6.626383774221582 1
